child,parent
DCAF13,R-HSA-597592
DCAF16,R-HSA-597592
DCAF17,R-HSA-597592
DCAF4,R-HSA-597592
DCAF5,R-HSA-597592
DCAF6,R-HSA-597592
DCAF7,R-HSA-597592
DCAF8,R-HSA-597592
DCTN1,R-HSA-597592
DCTN2,R-HSA-597592
DCTN3,R-HSA-597592
DCTN4,R-HSA-597592
DCTN5,R-HSA-597592
DCTN6,R-HSA-597592
DCUN1D1,R-HSA-597592
DCUN1D2,R-HSA-597592
DCUN1D3,R-HSA-597592
DCUN1D4,R-HSA-597592
DCUN1D5,R-HSA-597592
DDA1,R-HSA-597592
DDB1,R-HSA-597592
DDB2,R-HSA-597592
DDOST,R-HSA-597592
DDX17,R-HSA-597592
DDX5,R-HSA-597592
DERL1,R-HSA-597592
DERL2,R-HSA-597592
DHDDS,R-HSA-597592
DHPS,R-HSA-597592
DHRSX,R-HSA-597592
DLAT,R-HSA-597592
DLST,R-HSA-597592
DMP1,R-HSA-597592
DNAJC24,R-HSA-597592
DNAJC3,R-HSA-597592
DNMT1,R-HSA-597592
DNMT3A,R-HSA-597592
DNMT3B,R-HSA-597592
DOHH,R-HSA-597592
DOLK,R-HSA-597592
DOLPP1,R-HSA-597592
DPAGT1,R-HSA-597592
DPH1,R-HSA-597592
DPH2,R-HSA-597592
DPH3,R-HSA-597592
DPH5,R-HSA-597592
DPH6,R-HSA-597592
DPH7,R-HSA-597592
DPM1,R-HSA-597592
DPM2,R-HSA-597592
DPM3,R-HSA-597592
DPP3,R-HSA-597592
DRG1,R-HSA-597592
DRG2,R-HSA-597592
DTL,R-HSA-597592
DYNC1H1,R-HSA-597592
DYNC1I1,R-HSA-597592
DYNC1I2,R-HSA-597592
DYNC1LI1,R-HSA-597592
DYNC1LI2,R-HSA-597592
DYNLL1,R-HSA-597592
DYNLL2,R-HSA-597592
EDEM1,R-HSA-597592
EDEM2,R-HSA-597592
EDEM3,R-HSA-597592
EEF1A1,R-HSA-597592
EEF1AKMT1,R-HSA-597592
EEF1AKMT2,R-HSA-597592
EEF2,R-HSA-597592
EEF2KMT,R-HSA-597592
EID3,R-HSA-597592
EIF2AK2,R-HSA-597592
EIF5A,R-HSA-597592
EIF5A2,R-HSA-597592
ELOB,R-HSA-597592
ELOC,R-HSA-597592
EMID1,R-HSA-597592
ENAM,R-HSA-597592
ENGASE,R-HSA-597592
EP300,R-HSA-597592
EPAS1,R-HSA-597592
ERCC8,R-HSA-597592
ESR1,R-HSA-597592
ETF1,R-HSA-597592
ETFB,R-HSA-597592
ETFBKMT,R-HSA-597592
EVA1A,R-HSA-597592
F10,R-HSA-597592
F2,R-HSA-597592
F5,R-HSA-597592
F7,R-HSA-597592
F8,R-HSA-597592
F9,R-HSA-597592
FAM20A,R-HSA-597592
FAM20C,R-HSA-597592
FBN1,R-HSA-597592
FBXL12,R-HSA-597592
FBXL13,R-HSA-597592
FBXL14,R-HSA-597592
FBXL15,R-HSA-597592
FBXL16,R-HSA-597592
FBXL18,R-HSA-597592
FBXL19,R-HSA-597592
FBXL20,R-HSA-597592
FBXL21P,R-HSA-597592
FBXL22,R-HSA-597592
FBXL3,R-HSA-597592
FBXL4,R-HSA-597592
FBXL5,R-HSA-597592
FBXL7,R-HSA-597592
FBXL8,R-HSA-597592
FBXO10,R-HSA-597592
FBXO11,R-HSA-597592
FBXO15,R-HSA-597592
FBXO17,R-HSA-597592
FBXO2,R-HSA-597592
FBXO21,R-HSA-597592
FBXO22,R-HSA-597592
FBXO27,R-HSA-597592
FBXO30,R-HSA-597592
FBXO31,R-HSA-597592
FBXO32,R-HSA-597592
FBXO4,R-HSA-597592
FBXO40,R-HSA-597592
FBXO41,R-HSA-597592
FBXO44,R-HSA-597592
FBXO6,R-HSA-597592
FBXO7,R-HSA-597592
FBXO9,R-HSA-597592
FBXW10,R-HSA-597592
FBXW11,R-HSA-597592
FBXW12,R-HSA-597592
FBXW2,R-HSA-597592
FBXW4,R-HSA-597592
FBXW5,R-HSA-597592
FBXW7,R-HSA-597592
FBXW8,R-HSA-597592
FBXW9,R-HSA-597592
FCGR3B,R-HSA-597592
FCSK,R-HSA-597592
FDX1,R-HSA-597592
FEM1A,R-HSA-597592
FEM1B,R-HSA-597592
FEM1C,R-HSA-597592
FGA,R-HSA-597592
FGF23,R-HSA-597592
FGG,R-HSA-597592
FKBP8,R-HSA-597592
FKRP,R-HSA-597592
FKTN,R-HSA-597592
FN1,R-HSA-597592
FN3K,R-HSA-597592
FN3KRP,R-HSA-597592
FOLR1,R-HSA-597592
FOLR2,R-HSA-597592
FOXK1,R-HSA-597592
FOXK2,R-HSA-597592
FOXL2,R-HSA-597592
FOXO4,R-HSA-597592
FPGT,R-HSA-597592
FSTL1,R-HSA-597592
FSTL3,R-HSA-597592
FUCA1,R-HSA-597592
FUCA2,R-HSA-597592
FUOM,R-HSA-597592
FURIN,R-HSA-597592
FUT10,R-HSA-597592
FUT11,R-HSA-597592
FUT3,R-HSA-597592
FUT8,R-HSA-597592
GALNT1,R-HSA-597592
GALNT10,R-HSA-597592
GALNT11,R-HSA-597592
GALNT12,R-HSA-597592
GALNT13,R-HSA-597592
GALNT14,R-HSA-597592
GALNT15,R-HSA-597592
GALNT16,R-HSA-597592
GALNT17,R-HSA-597592
GALNT18,R-HSA-597592
GALNT2,R-HSA-597592
GALNT3,R-HSA-597592
GALNT4,R-HSA-597592
GALNT5,R-HSA-597592
GALNT6,R-HSA-597592
GALNT7,R-HSA-597592
GALNT8,R-HSA-597592
GALNT9,R-HSA-597592
GALNTL5,R-HSA-597592
GALNTL6,R-HSA-597592
GAN,R-HSA-597592
GANAB,R-HSA-597592
GAS6,R-HSA-597592
GATA3,R-HSA-597592
GBF1,R-HSA-597592
GCNT1,R-HSA-597592
GCNT3,R-HSA-597592
GCNT4,R-HSA-597592
GCNT7,R-HSA-597592
GCSH,R-HSA-597592
GFPT1,R-HSA-597592
GFPT2,R-HSA-597592
GFUS,R-HSA-597592
GGCX,R-HSA-597592
GLB1,R-HSA-597592
GMDS,R-HSA-597592
GMPPA,R-HSA-597592
GMPPB,R-HSA-597592
GNE,R-HSA-597592
GNPNAT1,R-HSA-597592
GOLGA2,R-HSA-597592
GOLGB1,R-HSA-597592
GOLM1,R-HSA-597592
GORASP1,R-HSA-597592
GOSR1,R-HSA-597592
GOSR2,R-HSA-597592
GP2,R-HSA-597592
GPAA1,R-HSA-597592
GPC3,R-HSA-597592
GPIHBP1,R-HSA-597592
GPLD1,R-HSA-597592
GPS1,R-HSA-597592
GRIA1,R-HSA-597592
H2AC1,R-HSA-597592
H2AC11,R-HSA-597592
H2AC12,R-HSA-597592
H2AC14,R-HSA-597592
H2AC18,R-HSA-597592
H2AC20,R-HSA-597592
H2AC21,R-HSA-597592
H2AC25,R-HSA-597592
H2AC4,R-HSA-597592
H2AC6,R-HSA-597592
H2AC7,R-HSA-597592
H2BC1,R-HSA-597592
H2BC11,R-HSA-597592
H2BC12,R-HSA-597592
H2BC13,R-HSA-597592
H2BC14,R-HSA-597592
H2BC15,R-HSA-597592
H2BC17,R-HSA-597592
H2BC18,R-HSA-597592
H2BC21,R-HSA-597592
H2BC26,R-HSA-597592
H2BC3,R-HSA-597592
H2BC4,R-HSA-597592
H2BC5,R-HSA-597592
H2BC9,R-HSA-597592
H4C1,R-HSA-597592
HCFC1,R-HSA-597592
HDAC1,R-HSA-597592
HDAC2,R-HSA-597592
HDAC4,R-HSA-597592
HDAC7,R-HSA-597592
HERC2,R-HSA-597592
HGS,R-HSA-597592
HIC1,R-HSA-597592
HIF1A,R-HSA-597592
HIF3A,R-HSA-597592
HIPK2,R-HSA-597592
HK1,R-HSA-597592
HLA-A,R-HSA-597592
HLA-B,R-HSA-597592
HLTF,R-HSA-597592
HNRNPC,R-HSA-597592
HNRNPK,R-HSA-597592
HRC,R-HSA-597592
HSP90B1,R-HSA-597592
HSPA8,R-HSA-597592
ICMT,R-HSA-597592
IDE,R-HSA-597592
IFIH1,R-HSA-597592
IGFBP1,R-HSA-597592
IGFBP3,R-HSA-597592
IGFBP4,R-HSA-597592
IGFBP5,R-HSA-597592
IGFBP7,R-HSA-597592
IKBKE,R-HSA-597592
IKBKG,R-HSA-597592
IL33,R-HSA-597592
IL6,R-HSA-597592
INCENP,R-HSA-597592
ING2,R-HSA-597592
INO80,R-HSA-597592
INO80B,R-HSA-597592
INO80C,R-HSA-597592
INO80D,R-HSA-597592
INO80E,R-HSA-597592
INS,R-HSA-597592
ITIH2,R-HSA-597592
IZUMO1R,R-HSA-597592
JMJD4,R-HSA-597592
JMJD6,R-HSA-597592
JMJD7,R-HSA-597592
JOSD1,R-HSA-597592
JOSD2,R-HSA-597592
KAT2A,R-HSA-597592
KAT2B,R-HSA-597592
KBTBD13,R-HSA-597592
KBTBD6,R-HSA-597592
KBTBD7,R-HSA-597592
KBTBD8,R-HSA-597592
KCTD6,R-HSA-597592
KCTD7,R-HSA-597592
KDELR1,R-HSA-597592
KDELR2,R-HSA-597592
KDELR3,R-HSA-597592
KDM1B,R-HSA-597592
KDM8,R-HSA-597592
KEAP1,R-HSA-597592
KIN,R-HSA-597592
KLHL11,R-HSA-597592
KLHL13,R-HSA-597592
KLHL2,R-HSA-597592
KLHL20,R-HSA-597592
KLHL21,R-HSA-597592
KLHL22,R-HSA-597592
KLHL25,R-HSA-597592
KLHL3,R-HSA-597592
KLHL41,R-HSA-597592
KLHL42,R-HSA-597592
KLHL5,R-HSA-597592
KLHL9,R-HSA-597592
KNG1,R-HSA-597592
KTN1,R-HSA-597592
L3MBTL2,R-HSA-597592
LAMB1,R-HSA-597592
LAMB2,R-HSA-597592
LAMC1,R-HSA-597592
LARGE1,R-HSA-597592
LARGE2,R-HSA-597592
LEO1,R-HSA-597592
LGALS1,R-HSA-597592
LHB,R-HSA-597592
LIAS,R-HSA-597592
LIPT1,R-HSA-597592
LIPT2,R-HSA-597592
LMAN1,R-HSA-597592
LMAN1L,R-HSA-597592
LMAN2,R-HSA-597592
LMAN2L,R-HSA-597592
LMO7,R-HSA-597592
LRR1,R-HSA-597592
LRRC41,R-HSA-597592
LRRC49,R-HSA-597592
LSAMP,R-HSA-597592
LTBP1,R-HSA-597592
LY6D,R-HSA-597592
LY6E,R-HSA-597592
LY6G6C,R-HSA-597592
LY6G6D,R-HSA-597592
LY6H,R-HSA-597592
LY6K,R-HSA-597592
LYPD1,R-HSA-597592
LYPD2,R-HSA-597592
LYPD3,R-HSA-597592
LYPD4,R-HSA-597592
LYPD5,R-HSA-597592
LYPD6B,R-HSA-597592
LYPD8,R-HSA-597592
MAGT1,R-HSA-597592
MAN1A1,R-HSA-597592
MAN1A2,R-HSA-597592
MAN1B1,R-HSA-597592
MAN1C1,R-HSA-597592
MAN2A1,R-HSA-597592
MAN2A2,R-HSA-597592
MANEA,R-HSA-597592
MAP3K7,R-HSA-597592
MARCHF6,R-HSA-597592
MAT2B,R-HSA-597592
MATN3,R-HSA-597592
MAVS,R-HSA-597592
MBD1,R-HSA-597592
MBD5,R-HSA-597592
MBD6,R-HSA-597592
MBTPS1,R-HSA-597592
MCFD2,R-HSA-597592
MCRS1,R-HSA-597592
MDC1,R-HSA-597592
MDGA1,R-HSA-597592
MDGA2,R-HSA-597592
MDM2,R-HSA-597592
MDM4,R-HSA-597592
MELTF,R-HSA-597592
MEN1,R-HSA-597592
MEPE,R-HSA-597592
METTL21A,R-HSA-597592
METTL22,R-HSA-597592
MFGE8,R-HSA-597592
MGAT1,R-HSA-597592
MGAT2,R-HSA-597592
MGAT3,R-HSA-597592
MGAT4A,R-HSA-597592
MGAT4B,R-HSA-597592
MGAT4C,R-HSA-597592
MGAT5,R-HSA-597592
MGAT5B,R-HSA-597592
MIA2,R-HSA-597592
MIA3,R-HSA-597592
MITF,R-HSA-597592
MLEC,R-HSA-597592
MMRN1,R-HSA-597592
MMRN2,R-HSA-597592
MOGS,R-HSA-597592
MPDU1,R-HSA-597592
MPI,R-HSA-597592
MRTFA,R-HSA-597592
MSLN,R-HSA-597592
MTA1,R-HSA-597592
MUC1,R-HSA-597592
MUC12,R-HSA-597592
MUC13,R-HSA-597592
MUC15,R-HSA-597592
MUC16,R-HSA-597592
MUC17,R-HSA-597592
MUC19,R-HSA-597592
MUC2,R-HSA-597592
MUC20,R-HSA-597592
MUC21,R-HSA-597592
MUC3A,R-HSA-597592
MUC3B,R-HSA-597592
MUC4,R-HSA-597592
MUC5AC,R-HSA-597592
MUC5B,R-HSA-597592
MUC6,R-HSA-597592
MUC7,R-HSA-597592
MUCL1,R-HSA-597592
MUL1,R-HSA-597592
MVD,R-HSA-597592
MXRA8,R-HSA-597592
MYC,R-HSA-597592
MYSM1,R-HSA-597592
NAE1,R-HSA-597592
NAGK,R-HSA-597592
NANP,R-HSA-597592
NANS,R-HSA-597592
NAPA,R-HSA-597592
NAPB,R-HSA-597592
NAPG,R-HSA-597592
NCOA1,R-HSA-597592
NCOA2,R-HSA-597592
NCOR2,R-HSA-597592
NDC1,R-HSA-597592
NDUFAB1,R-HSA-597592
NEDD8,R-HSA-597592
NEGR1,R-HSA-597592
NEU1,R-HSA-597592
NEU2,R-HSA-597592
NEU3,R-HSA-597592
NEU4,R-HSA-597592
NEURL2,R-HSA-597592
NFE2L2,R-HSA-597592
NFKB2,R-HSA-597592
NFKBIA,R-HSA-597592
NFRKB,R-HSA-597592
NFU1,R-HSA-597592
NGLY1,R-HSA-597592
NICN1,R-HSA-597592
NLRP3,R-HSA-597592
NOD1,R-HSA-597592
NOD2,R-HSA-597592
NOP58,R-HSA-597592
NOTUM,R-HSA-597592
NPL,R-HSA-597592
NPLOC4,R-HSA-597592
NPM1,R-HSA-597592
NR1H2,R-HSA-597592
NR1H3,R-HSA-597592
NR1H4,R-HSA-597592
NR1I2,R-HSA-597592
NR2C1,R-HSA-597592
NR3C1,R-HSA-597592
NR3C2,R-HSA-597592
NR4A2,R-HSA-597592
NR5A1,R-HSA-597592
NR5A2,R-HSA-597592
NRIP1,R-HSA-597592
NRN1,R-HSA-597592
NRN1L,R-HSA-597592
NSF,R-HSA-597592
NSMCE1,R-HSA-597592
NSMCE2,R-HSA-597592
NSMCE3,R-HSA-597592
NSMCE4A,R-HSA-597592
NTM,R-HSA-597592
NTNG1,R-HSA-597592
NTNG2,R-HSA-597592
NUB1,R-HSA-597592
NUCB1,R-HSA-597592
NUDT14,R-HSA-597592
NUP107,R-HSA-597592
NUP133,R-HSA-597592
NUP153,R-HSA-597592
NUP155,R-HSA-597592
NUP160,R-HSA-597592
NUP188,R-HSA-597592
NUP205,R-HSA-597592
NUP210,R-HSA-597592
NUP214,R-HSA-597592
NUP35,R-HSA-597592
NUP37,R-HSA-597592
NUP42,R-HSA-597592
NUP43,R-HSA-597592
NUP50,R-HSA-597592
NUP54,R-HSA-597592
NUP58,R-HSA-597592
NUP62,R-HSA-597592
NUP85,R-HSA-597592
NUP88,R-HSA-597592
NUP93,R-HSA-597592
NUP98,R-HSA-597592
NUS1,R-HSA-597592
OBSL1,R-HSA-597592
OGFOD1,R-HSA-597592
OGT,R-HSA-597592
OPCML,R-HSA-597592
OS9,R-HSA-597592
OST4,R-HSA-597592
OSTC,R-HSA-597592
OTOA,R-HSA-597592
OTUB1,R-HSA-597592
OTUB2,R-HSA-597592
OTUD3,R-HSA-597592
OTUD5,R-HSA-597592
OTUD7A,R-HSA-597592
OTUD7B,R-HSA-597592
OTULIN,R-HSA-597592
P4HB,R-HSA-597592
PAAF1,R-HSA-597592
PAF1,R-HSA-597592
PALB2,R-HSA-597592
PARK7,R-HSA-597592
PARP1,R-HSA-597592
PCGF2,R-HSA-597592
PCNA,R-HSA-597592
PCSK9,R-HSA-597592
PDIA3,R-HSA-597592
PDIA6,R-HSA-597592
PENK,R-HSA-597592
PEX10,R-HSA-597592
PEX12,R-HSA-597592
PEX13,R-HSA-597592
PEX14,R-HSA-597592
PEX2,R-HSA-597592
PEX5,R-HSA-597592
PGAP1,R-HSA-597592
PGM3,R-HSA-597592
PGR,R-HSA-597592
PHC1,R-HSA-597592
PHC2,R-HSA-597592
PHC3,R-HSA-597592
PIAS1,R-HSA-597592
PIAS2,R-HSA-597592
PIAS3,R-HSA-597592
PIAS4,R-HSA-597592
PIGA,R-HSA-597592
PIGB,R-HSA-597592
PIGC,R-HSA-597592
PIGF,R-HSA-597592
PIGG,R-HSA-597592
PIGH,R-HSA-597592
PIGK,R-HSA-597592
PIGL,R-HSA-597592
PIGM,R-HSA-597592
PIGN,R-HSA-597592
PIGO,R-HSA-597592
PIGP,R-HSA-597592
PIGQ,R-HSA-597592
PIGS,R-HSA-597592
PIGT,R-HSA-597592
PIGU,R-HSA-597592
PIGV,R-HSA-597592
PIGW,R-HSA-597592
PIGX,R-HSA-597592
PIGY,R-HSA-597592
PIGZ,R-HSA-597592
PLAUR,R-HSA-597592
PLET1,R-HSA-597592
PML,R-HSA-597592
PMM1,R-HSA-597592
PMM2,R-HSA-597592
PNPLA2,R-HSA-597592
POFUT2,R-HSA-597592
POLB,R-HSA-597592
POM121,R-HSA-597592
POM121C,R-HSA-597592
POMGNT1,R-HSA-597592
POMGNT2,R-HSA-597592
POMK,R-HSA-597592
POMP,R-HSA-597592
POMT1,R-HSA-597592
POMT2,R-HSA-597592
PPARA,R-HSA-597592
PPARG,R-HSA-597592
PPARGC1A,R-HSA-597592
PPP6C,R-HSA-597592
PPP6R1,R-HSA-597592
PPP6R3,R-HSA-597592
PREB,R-HSA-597592
PRKCSH,R-HSA-597592
PRKDC,R-HSA-597592
PRKN,R-HSA-597592
PRMT3,R-HSA-597592
PRND,R-HSA-597592
PROC,R-HSA-597592
PROS1,R-HSA-597592
PROZ,R-HSA-597592
PRSS21,R-HSA-597592
PRSS23,R-HSA-597592
PRSS41,R-HSA-597592
PSCA,R-HSA-597592
PSMA1,R-HSA-597592
PSMA2,R-HSA-597592
PSMA3,R-HSA-597592
PSMA4,R-HSA-597592
PSMA5,R-HSA-597592
PSMA6,R-HSA-597592
PSMA7,R-HSA-597592
PSMA8,R-HSA-597592
PSMB1,R-HSA-597592
PSMB10,R-HSA-597592
PSMB11,R-HSA-597592
PSMB2,R-HSA-597592
PSMB3,R-HSA-597592
PSMB4,R-HSA-597592
PSMB5,R-HSA-597592
PSMB6,R-HSA-597592
PSMB7,R-HSA-597592
PSMB8,R-HSA-597592
PSMB9,R-HSA-597592
PSMC1,R-HSA-597592
PSMC2,R-HSA-597592
PSMC3,R-HSA-597592
PSMC4,R-HSA-597592
PSMC5,R-HSA-597592
PSMC6,R-HSA-597592
PSMD1,R-HSA-597592
PSMD10,R-HSA-597592
PSMD11,R-HSA-597592
PSMD12,R-HSA-597592
PSMD13,R-HSA-597592
PSMD14,R-HSA-597592
PSMD2,R-HSA-597592
PSMD3,R-HSA-597592
PSMD4,R-HSA-597592
PSMD5,R-HSA-597592
PSMD6,R-HSA-597592
PSMD7,R-HSA-597592
PSMD8,R-HSA-597592
PSMD9,R-HSA-597592
PSME1,R-HSA-597592
PSME2,R-HSA-597592
PSME3,R-HSA-597592
PSME4,R-HSA-597592
PSMF1,R-HSA-597592
PSMG1,R-HSA-597592
PSMG2,R-HSA-597592
PSMG3,R-HSA-597592
PSMG4,R-HSA-597592
PTEN,R-HSA-597592
PTP4A2,R-HSA-597592
PTRH2,R-HSA-597592
PUM2,R-HSA-597592
QSOX1,R-HSA-597592
RAB10,R-HSA-597592
RAB11A,R-HSA-597592
RAB11B,R-HSA-597592
RAB12,R-HSA-597592
RAB13,R-HSA-597592
RAB14,R-HSA-597592
RAB15,R-HSA-597592
RAB17,R-HSA-597592
RAB18,R-HSA-597592
RAB19,R-HSA-597592
RAB1A,R-HSA-597592
RAB1B,R-HSA-597592
RAB20,R-HSA-597592
RAB21,R-HSA-597592
RAB22A,R-HSA-597592
RAB23,R-HSA-597592
RAB24,R-HSA-597592
RAB25,R-HSA-597592
RAB26,R-HSA-597592
RAB27A,R-HSA-597592
RAB27B,R-HSA-597592
RAB29,R-HSA-597592
RAB2A,R-HSA-597592
RAB2B,R-HSA-597592
RAB30,R-HSA-597592
RAB31,R-HSA-597592
RAB32,R-HSA-597592
RAB33A,R-HSA-597592
RAB33B,R-HSA-597592
RAB34,R-HSA-597592
RAB35,R-HSA-597592
RAB36,R-HSA-597592
RAB37,R-HSA-597592
RAB38,R-HSA-597592
RAB39A,R-HSA-597592
RAB39B,R-HSA-597592
RAB3A,R-HSA-597592
RAB3B,R-HSA-597592
RAB3C,R-HSA-597592
RAB3D,R-HSA-597592
RAB40A,R-HSA-597592
RAB40B,R-HSA-597592
RAB40C,R-HSA-597592
RAB41,R-HSA-597592
RAB42,R-HSA-597592
RAB43,R-HSA-597592
RAB44,R-HSA-597592
RAB4A,R-HSA-597592
RAB4B,R-HSA-597592
RAB5A,R-HSA-597592
RAB5B,R-HSA-597592
RAB5C,R-HSA-597592
RAB6A,R-HSA-597592
RAB6B,R-HSA-597592
RAB7A,R-HSA-597592
RAB7B,R-HSA-597592
RAB8A,R-HSA-597592
RAB8B,R-HSA-597592
RAB9A,R-HSA-597592
RAB9B,R-HSA-597592
RABGGTA,R-HSA-597592
RABGGTB,R-HSA-597592
RAD18,R-HSA-597592
RAD21,R-HSA-597592
RAD23A,R-HSA-597592
RAD23B,R-HSA-597592
RAD52,R-HSA-597592
RAE1,R-HSA-597592
RAET1G,R-HSA-597592
RAET1L,R-HSA-597592
RANBP2,R-HSA-597592
RANGAP1,R-HSA-597592
RARA,R-HSA-597592
RBBP5,R-HSA-597592
RBBP7,R-HSA-597592
RBX1,R-HSA-597592
RCCD1,R-HSA-597592
RCE1,R-HSA-597592
RCN1,R-HSA-597592
RECK,R-HSA-597592
RELA,R-HSA-597592
RENBP,R-HSA-597592
RFT1,R-HSA-597592
RHOA,R-HSA-597592
RHOT1,R-HSA-597592
RIGI,R-HSA-597592
RING1,R-HSA-597592
RIOX1,R-HSA-597592
RIOX2,R-HSA-597592
RIPK1,R-HSA-597592
RIPK2,R-HSA-597592
RNF103,R-HSA-597592
RNF123,R-HSA-597592
RNF128,R-HSA-597592
RNF135,R-HSA-597592
RNF139,R-HSA-597592
RNF144A,R-HSA-597592
RNF146,R-HSA-597592
RNF152,R-HSA-597592
RNF168,R-HSA-597592
RNF181,R-HSA-597592
RNF185,R-HSA-597592
RNF2,R-HSA-597592
RNF20,R-HSA-597592
RNF40,R-HSA-597592
RNF5,R-HSA-597592
RNF7,R-HSA-597592
RORA,R-HSA-597592
RPA1,R-HSA-597592
RPL27A,R-HSA-597592
RPL8,R-HSA-597592
RPN1,R-HSA-597592
RPN2,R-HSA-597592
RPS2,R-HSA-597592
RPS23,R-HSA-597592
RPS27A,R-HSA-597592
RPS6,R-HSA-597592
RRAGA,R-HSA-597592
RTF1,R-HSA-597592
RTN4RL1,R-HSA-597592
RTN4RL2,R-HSA-597592
RUVBL1,R-HSA-597592
RWDD1,R-HSA-597592
RWDD3,R-HSA-597592
RXRA,R-HSA-597592
RXYLT1,R-HSA-597592
SAE1,R-HSA-597592
SAFB,R-HSA-597592
SAR1B,R-HSA-597592
SATB1,R-HSA-597592
SATB2,R-HSA-597592
SBSPON,R-HSA-597592
SCFD1,R-HSA-597592
SCG2,R-HSA-597592
SCG3,R-HSA-597592
SCMH1,R-HSA-597592
SDC2,R-HSA-597592
SEC13,R-HSA-597592
SEC16A,R-HSA-597592
SEC16B,R-HSA-597592
SEC22A,R-HSA-597592
SEC22B,R-HSA-597592
SEC22C,R-HSA-597592
SEC23A,R-HSA-597592
SEC23IP,R-HSA-597592
SEC24A,R-HSA-597592
SEC24B,R-HSA-597592
SEC24C,R-HSA-597592
SEC24D,R-HSA-597592
SEC31A,R-HSA-597592
SEC31B,R-HSA-597592
SEH1L,R-HSA-597592
SEL1L,R-HSA-597592
SELENOS,R-HSA-597592
SEM1,R-HSA-597592
SEMA5A,R-HSA-597592
SEMA5B,R-HSA-597592
SENP1,R-HSA-597592
SENP2,R-HSA-597592
SENP5,R-HSA-597592
SENP8,R-HSA-597592
SERPINA1,R-HSA-597592
SERPINA10,R-HSA-597592
SERPINC1,R-HSA-597592
SERPIND1,R-HSA-597592
SHISA5,R-HSA-597592
SHPRH,R-HSA-597592
SIAH2,R-HSA-597592
SIN3A,R-HSA-597592
SKIC8,R-HSA-597592
SKP1,R-HSA-597592
SKP2,R-HSA-597592
SLC17A5,R-HSA-597592
SLC35A1,R-HSA-597592
SLC35A4,R-HSA-597592
SLC35C1,R-HSA-597592
SMAD1,R-HSA-597592
SMAD2,R-HSA-597592
SMAD3,R-HSA-597592
SMAD4,R-HSA-597592
SMAD7,R-HSA-597592
SMC1A,R-HSA-597592
SMC3,R-HSA-597592
SMC5,R-HSA-597592
SMC6,R-HSA-597592
SMURF2,R-HSA-597592
SNX3,R-HSA-597592
SOCS2,R-HSA-597592
SOCS3,R-HSA-597592
SOCS5,R-HSA-597592
SOCS6,R-HSA-597592
SP100,R-HSA-597592
SP3,R-HSA-597592
SPACA4,R-HSA-597592
SPARCL1,R-HSA-597592
SPON1,R-HSA-597592
SPON2,R-HSA-597592
SPP1,R-HSA-597592
SPP2,R-HSA-597592
SPRN,R-HSA-597592
SPSB1,R-HSA-597592
SPSB2,R-HSA-597592
SPSB3,R-HSA-597592
SPSB4,R-HSA-597592
SPTA1,R-HSA-597592
SPTAN1,R-HSA-597592
SPTB,R-HSA-597592
SPTBN1,R-HSA-597592
SPTBN2,R-HSA-597592
SPTBN4,R-HSA-597592
SPTBN5,R-HSA-597592
SQSTM1,R-HSA-597592
SRD5A3,R-HSA-597592
SSPOP,R-HSA-597592
ST3GAL1,R-HSA-597592
ST3GAL2,R-HSA-597592
ST3GAL3,R-HSA-597592
ST3GAL4,R-HSA-597592
ST3GAL5,R-HSA-597592
ST3GAL6,R-HSA-597592
ST6GAL1,R-HSA-597592
ST6GAL2,R-HSA-597592
ST6GALNAC1,R-HSA-597592
ST6GALNAC2,R-HSA-597592
ST6GALNAC3,R-HSA-597592
ST6GALNAC4,R-HSA-597592
ST6GALNAC5,R-HSA-597592
ST6GALNAC6,R-HSA-597592
ST8SIA1,R-HSA-597592
ST8SIA2,R-HSA-597592
ST8SIA3,R-HSA-597592
ST8SIA4,R-HSA-597592
ST8SIA5,R-HSA-597592
ST8SIA6,R-HSA-597592
STAG1,R-HSA-597592
STAG2,R-HSA-597592
STAM,R-HSA-597592
STAM2,R-HSA-597592
STAMBP,R-HSA-597592
STAMBPL1,R-HSA-597592
STC2,R-HSA-597592
STS,R-HSA-597592
STT3A,R-HSA-597592
STT3B,R-HSA-597592
STX17,R-HSA-597592
STX5,R-HSA-597592
SUDS3,R-HSA-597592
SUMF1,R-HSA-597592
SUMF2,R-HSA-597592
SUMO1,R-HSA-597592
SUMO2,R-HSA-597592
SUMO3,R-HSA-597592
SUZ12,R-HSA-597592
SVBP,R-HSA-597592
SYVN1,R-HSA-597592
TAB1,R-HSA-597592
TADA2B,R-HSA-597592
TADA3,R-HSA-597592
TAF10,R-HSA-597592
TAF9B,R-HSA-597592
TBC1D20,R-HSA-597592
TDG,R-HSA-597592
TECTA,R-HSA-597592
TECTB,R-HSA-597592
TEX101,R-HSA-597592
TF,R-HSA-597592
TFAP2A,R-HSA-597592
TFAP2B,R-HSA-597592
TFAP2C,R-HSA-597592
TFG,R-HSA-597592
TFPT,R-HSA-597592
TGFA,R-HSA-597592
TGFB1,R-HSA-597592
TGFBR1,R-HSA-597592
TGFBR2,R-HSA-597592
TGOLN2,R-HSA-597592
THBS1,R-HSA-597592
THBS2,R-HSA-597592
THRA,R-HSA-597592
THRB,R-HSA-597592
THSD1,R-HSA-597592
THSD4,R-HSA-597592
THSD7A,R-HSA-597592
THSD7B,R-HSA-597592
